token,surprisal,token_id,model,condition,phenomenon,test_item,original_condition
Ġbravery,8.657529,9,text-davinci-002,grammatical,NPIs,TS 6,ungrammatical
Ġin,1.6328943,10,text-davinci-002,grammatical,NPIs,TS 6,ungrammatical
Ġthe,1.3448886,11,text-davinci-002,grammatical,NPIs,TS 6,ungrammatical
Ġcontroversial,11.093216,12,text-davinci-002,grammatical,NPIs,TS 6,ungrammatical
Ġwar,1.5390662,13,text-davinci-002,grammatical,NPIs,TS 6,ungrammatical
The,3.6097894,0,text-davinci-002,ungrammatical,NPIs,TS 6,ungrammatical
Ġsoldiers,11.283476,1,text-davinci-002,ungrammatical,NPIs,TS 6,ungrammatical
Ġthat,5.2409024,2,text-davinci-002,ungrammatical,NPIs,TS 6,ungrammatical
Ġno,8.603755,3,text-davinci-002,ungrammatical,NPIs,TS 6,ungrammatical
Ġdiplomats,15.519248,4,text-davinci-002,ungrammatical,NPIs,TS 6,ungrammatical
Ġsupported,10.076081,5,text-davinci-002,ungrammatical,NPIs,TS 6,ungrammatical
Ġhave,5.485943,6,text-davinci-002,ungrammatical,NPIs,TS 6,ungrammatical
Ġshown,6.3552294,7,text-davinci-002,ungrammatical,NPIs,TS 6,ungrammatical
Ġany,9.7844,8,text-davinci-002,ungrammatical,NPIs,TS 6,ungrammatical
Ġbravery,6.997966,9,text-davinci-002,ungrammatical,NPIs,TS 6,ungrammatical
Ġin,1.9195893,10,text-davinci-002,ungrammatical,NPIs,TS 6,ungrammatical
Ġthe,1.2648106,11,text-davinci-002,ungrammatical,NPIs,TS 6,ungrammatical
Ġcontroversial,9.7354,12,text-davinci-002,ungrammatical,NPIs,TS 6,ungrammatical
Ġwar,2.2611828,13,text-davinci-002,ungrammatical,NPIs,TS 6,ungrammatical
No,7.374038,0,text-davinci-002,grammatical,NPIs,TS 7,ungrammatical
Ġprofessors,13.457815,1,text-davinci-002,grammatical,NPIs,TS 7,ungrammatical
Ġthat,6.063595,2,text-davinci-002,grammatical,NPIs,TS 7,ungrammatical
Ġthe,4.9707603,3,text-davinci-002,grammatical,NPIs,TS 7,ungrammatical
Ġstudents,3.1658711,4,text-davinci-002,grammatical,NPIs,TS 7,ungrammatical
Ġrespected,7.3165836,5,text-davinci-002,grammatical,NPIs,TS 7,ungrammatical
Ġhave,5.614245,6,text-davinci-002,grammatical,NPIs,TS 7,ungrammatical
Ġever,2.6096034,7,text-davinci-002,grammatical,NPIs,TS 7,ungrammatical
Ġwanted,5.3380327,8,text-davinci-002,grammatical,NPIs,TS 7,ungrammatical
Ġnegativity,15.3360195,9,text-davinci-002,grammatical,NPIs,TS 7,ungrammatical
Ġin,1.8297179,10,text-davinci-002,grammatical,NPIs,TS 7,ungrammatical
Ġa,3.222829,11,text-davinci-002,grammatical,NPIs,TS 7,ungrammatical
Ġclass,1.8618687,12,text-davinci-002,grammatical,NPIs,TS 7,ungrammatical
Ġdebate,7.3234634,13,text-davinci-002,grammatical,NPIs,TS 7,ungrammatical
The,3.6097894,0,text-davinci-002,ungrammatical,NPIs,TS 7,ungrammatical
Ġprofessors,12.603933,1,text-davinci-002,ungrammatical,NPIs,TS 7,ungrammatical
Ġthat,5.004559,2,text-davinci-002,ungrammatical,NPIs,TS 7,ungrammatical
Ġno,10.0427,3,text-davinci-002,ungrammatical,NPIs,TS 7,ungrammatical
Ġstudents,4.8673396,4,text-davinci-002,ungrammatical,NPIs,TS 7,ungrammatical
Ġrespected,9.103556,5,text-davinci-002,ungrammatical,NPIs,TS 7,ungrammatical
Ġhave,4.9809065,6,text-davinci-002,ungrammatical,NPIs,TS 7,ungrammatical
Ġever,8.94748,7,text-davinci-002,ungrammatical,NPIs,TS 7,ungrammatical
Ġwanted,4.7035522,8,text-davinci-002,ungrammatical,NPIs,TS 7,ungrammatical
Ġnegativity,14.525361,9,text-davinci-002,ungrammatical,NPIs,TS 7,ungrammatical
Ġin,2.0310407,10,text-davinci-002,ungrammatical,NPIs,TS 7,ungrammatical
Ġa,4.139602,11,text-davinci-002,ungrammatical,NPIs,TS 7,ungrammatical
Ġclass,1.8019713,12,text-davinci-002,ungrammatical,NPIs,TS 7,ungrammatical
Ġdebate,7.6905565,13,text-davinci-002,ungrammatical,NPIs,TS 7,ungrammatical
No,7.374038,0,text-davinci-002,grammatical,NPIs,TS 8,ungrammatical
Ġcomments,7.0695515,1,text-davinci-002,grammatical,NPIs,TS 8,ungrammatical
Ġthat,7.487525,2,text-davinci-002,grammatical,NPIs,TS 8,ungrammatical
Ġthe,4.183239,3,text-davinci-002,grammatical,NPIs,TS 8,ungrammatical
Ġpoliticians,10.239296,4,text-davinci-002,grammatical,NPIs,TS 8,ungrammatical
Ġignored,9.355782,5,text-davinci-002,grammatical,NPIs,TS 8,ungrammatical
Ġhave,7.416909,6,text-davinci-002,grammatical,NPIs,TS 8,ungrammatical
Ġcaused,5.2918377,7,text-davinci-002,grammatical,NPIs,TS 8,ungrammatical
Ġany,3.569209,8,text-davinci-002,grammatical,NPIs,TS 8,ungrammatical
Ġbitterness,9.558983,9,text-davinci-002,grammatical,NPIs,TS 8,ungrammatical
Ġtoward,4.882505,10,text-davinci-002,grammatical,NPIs,TS 8,ungrammatical
Ġthe,1.1120757,11,text-davinci-002,grammatical,NPIs,TS 8,ungrammatical
Ġliberal,8.81754,12,text-davinci-002,grammatical,NPIs,TS 8,ungrammatical
Ġnewspapers,7.402223,13,text-davinci-002,grammatical,NPIs,TS 8,ungrammatical
The,3.6097894,0,text-davinci-002,ungrammatical,NPIs,TS 8,ungrammatical
Ġcomments,9.655739,1,text-davinci-002,ungrammatical,NPIs,TS 8,ungrammatical
Ġthat,4.566209,2,text-davinci-002,ungrammatical,NPIs,TS 8,ungrammatical
Ġno,8.487441,3,text-davinci-002,ungrammatical,NPIs,TS 8,ungrammatical
Ġpoliticians,9.153681,4,text-davinci-002,ungrammatical,NPIs,TS 8,ungrammatical
Ġignored,11.354588,5,text-davinci-002,ungrammatical,NPIs,TS 8,ungrammatical
Ġhave,5.6241226,6,text-davinci-002,ungrammatical,NPIs,TS 8,ungrammatical
Ġcaused,4.856023,7,text-davinci-002,ungrammatical,NPIs,TS 8,ungrammatical
Ġany,9.083966,8,text-davinci-002,ungrammatical,NPIs,TS 8,ungrammatical
Ġbitterness,9.938066,9,text-davinci-002,ungrammatical,NPIs,TS 8,ungrammatical
Ġtoward,6.1779723,10,text-davinci-002,ungrammatical,NPIs,TS 8,ungrammatical
Ġthe,1.180335,11,text-davinci-002,ungrammatical,NPIs,TS 8,ungrammatical
Ġliberal,7.546155,12,text-davinci-002,ungrammatical,NPIs,TS 8,ungrammatical
Ġnewspapers,9.12713,13,text-davinci-002,ungrammatical,NPIs,TS 8,ungrammatical
No,7.374038,0,text-davinci-002,grammatical,NPIs,TS 9,ungrammatical
Ġlawyers,11.804232,1,text-davinci-002,grammatical,NPIs,TS 9,ungrammatical
Ġthat,7.4124947,2,text-davinci-002,grammatical,NPIs,TS 9,ungrammatical
Ġthe,4.807135,3,text-davinci-002,grammatical,NPIs,TS 9,ungrammatical
Ġbusinessmen,13.133384,4,text-davinci-002,grammatical,NPIs,TS 9,ungrammatical
Ġrespected,10.53081,5,text-davinci-002,grammatical,NPIs,TS 9,ungrammatical
Ġhave,6.3316665,6,text-davinci-002,grammatical,NPIs,TS 9,ungrammatical
Ġever,2.6759033,7,text-davinci-002,grammatical,NPIs,TS 9,ungrammatical
Ġreceived,6.9915986,8,text-davinci-002,grammatical,NPIs,TS 9,ungrammatical
Ġcriticism,7.8491125,9,text-davinci-002,grammatical,NPIs,TS 9,ungrammatical
Ġfor,1.4437112,10,text-davinci-002,grammatical,NPIs,TS 9,ungrammatical
Ġa,4.7728634,11,text-davinci-002,grammatical,NPIs,TS 9,ungrammatical
Ġbad,4.393566,12,text-davinci-002,grammatical,NPIs,TS 9,ungrammatical
Ġtrial,5.6292458,13,text-davinci-002,grammatical,NPIs,TS 9,ungrammatical
The,3.6097894,0,text-davinci-002,ungrammatical,NPIs,TS 9,ungrammatical
Ġlawyers,9.882866,1,text-davinci-002,ungrammatical,NPIs,TS 9,ungrammatical
Ġthat,5.6900635,2,text-davinci-002,ungrammatical,NPIs,TS 9,ungrammatical
Ġno,8.9152,3,text-davinci-002,ungrammatical,NPIs,TS 9,ungrammatical
Ġbusinessmen,13.4713745,4,text-davinci-002,ungrammatical,NPIs,TS 9,ungrammatical
Ġrespected,11.941826,5,text-davinci-002,ungrammatical,NPIs,TS 9,ungrammatical
Ġhave,5.0948033,6,text-davinci-002,ungrammatical,NPIs,TS 9,ungrammatical
Ġever,9.457907,7,text-davinci-002,ungrammatical,NPIs,TS 9,ungrammatical
Ġreceived,6.237594,8,text-davinci-002,ungrammatical,NPIs,TS 9,ungrammatical
Ġcriticism,8.235777,9,text-davinci-002,ungrammatical,NPIs,TS 9,ungrammatical
Ġfor,1.8933828,10,text-davinci-002,ungrammatical,NPIs,TS 9,ungrammatical
Ġa,4.2612233,11,text-davinci-002,ungrammatical,NPIs,TS 9,ungrammatical
Ġbad,5.1948314,12,text-davinci-002,ungrammatical,NPIs,TS 9,ungrammatical
Ġtrial,7.33402,13,text-davinci-002,ungrammatical,NPIs,TS 9,ungrammatical
No,7.374038,0,text-davinci-002,grammatical,NPIs,TS 10,ungrammatical
Ġbabys,12.272064,1,text-davinci-002,grammatical,NPIs,TS 10,ungrammatical
itters,2.694022,2,text-davinci-002,grammatical,NPIs,TS 10,ungrammatical
Ġthat,6.8053026,3,text-davinci-002,grammatical,NPIs,TS 10,ungrammatical
Ġthe,7.559568,4,text-davinci-002,grammatical,NPIs,TS 10,ungrammatical
Ġchildren,4.3130813,5,text-davinci-002,grammatical,NPIs,TS 10,ungrammatical
Ġob,12.695008,6,text-davinci-002,grammatical,NPIs,TS 10,ungrammatical
eyed,0.38076952,7,text-davinci-002,grammatical,NPIs,TS 10,ungrammatical
Ġhave,8.138342,8,text-davinci-002,grammatical,NPIs,TS 10,ungrammatical
Ġshown,5.092255,9,text-davinci-002,grammatical,NPIs,TS 10,ungrammatical
Ġany,3.8753138,10,text-davinci-002,grammatical,NPIs,TS 10,ungrammatical
Ġgratitude,9.971948,11,text-davinci-002,grammatical,NPIs,TS 10,ungrammatical
Ġto,2.258654,12,text-davinci-002,grammatical,NPIs,TS 10,ungrammatical
Ġthe,1.3862987,13,text-davinci-002,grammatical,NPIs,TS 10,ungrammatical
Ġdisappointed,12.197809,14,text-davinci-002,grammatical,NPIs,TS 10,ungrammatical
Ġparents,1.7236724,15,text-davinci-002,grammatical,NPIs,TS 10,ungrammatical
The,3.609791,0,text-davinci-002,ungrammatical,NPIs,TS 10,ungrammatical
Ġbabys,12.476597,1,text-davinci-002,ungrammatical,NPIs,TS 10,ungrammatical
itters,3.0587738,2,text-davinci-002,ungrammatical,NPIs,TS 10,ungrammatical
Ġthat,6.1370063,3,text-davinci-002,ungrammatical,NPIs,TS 10,ungrammatical
Ġno,8.269471,4,text-davinci-002,ungrammatical,NPIs,TS 10,ungrammatical
Ġchildren,5.652705,5,text-davinci-002,ungrammatical,NPIs,TS 10,ungrammatical
Ġob,13.510027,6,text-davinci-002,ungrammatical,NPIs,TS 10,ungrammatical
eyed,0.3201508,7,text-davinci-002,ungrammatical,NPIs,TS 10,ungrammatical
Ġhave,5.8612514,8,text-davinci-002,ungrammatical,NPIs,TS 10,ungrammatical
Ġshown,7.924399,9,text-davinci-002,ungrammatical,NPIs,TS 10,ungrammatical
Ġany,9.291299,10,text-davinci-002,ungrammatical,NPIs,TS 10,ungrammatical
Ġgratitude,8.210879,11,text-davinci-002,ungrammatical,NPIs,TS 10,ungrammatical
Ġto,1.270392,12,text-davinci-002,ungrammatical,NPIs,TS 10,ungrammatical
Ġthe,0.7549147,13,text-davinci-002,ungrammatical,NPIs,TS 10,ungrammatical
Ġdisappointed,12.024705,14,text-davinci-002,ungrammatical,NPIs,TS 10,ungrammatical
Ġparents,0.9756887,15,text-davinci-002,ungrammatical,NPIs,TS 10,ungrammatical
I,4.62227,0,text-davinci-002,grammatical,Order of Adjectives,TS 1,grammatical
Ġwore,9.205548,1,text-davinci-002,grammatical,Order of Adjectives,TS 1,grammatical
Ġa,1.9806495,2,text-davinci-002,grammatical,Order of Adjectives,TS 1,grammatical
Ġbeautiful,4.184083,3,text-davinci-002,grammatical,Order of Adjectives,TS 1,grammatical
Ġlong,5.020813,4,text-davinci-002,grammatical,Order of Adjectives,TS 1,grammatical
ĠItalian,8.307194,5,text-davinci-002,grammatical,Order of Adjectives,TS 1,grammatical
Ġsilk,2.798585,6,text-davinci-002,grammatical,Order of Adjectives,TS 1,grammatical
Ġdress,0.84571064,7,text-davinci-002,grammatical,Order of Adjectives,TS 1,grammatical
I,4.62227,0,text-davinci-002,grammatical,Order of Adjectives,TS 2,grammatical
Ġbought,5.8814325,1,text-davinci-002,grammatical,Order of Adjectives,TS 2,grammatical
Ġa,1.1573932,2,text-davinci-002,grammatical,Order of Adjectives,TS 2,grammatical
Ġnice,5.765793,3,text-davinci-002,grammatical,Order of Adjectives,TS 2,grammatical
Ġsmall,5.1811495,4,text-davinci-002,grammatical,Order of Adjectives,TS 2,grammatical
ĠGerman,7.225252,5,text-davinci-002,grammatical,Order of Adjectives,TS 2,grammatical
Ġelectric,6.917454,6,text-davinci-002,grammatical,Order of Adjectives,TS 2,grammatical
Ġbike,4.3030186,7,text-davinci-002,grammatical,Order of Adjectives,TS 2,grammatical
I,4.62227,0,text-davinci-002,grammatical,Order of Adjectives,TS 3,grammatical
Ġwashed,11.484437,1,text-davinci-002,grammatical,Order of Adjectives,TS 3,grammatical
Ġan,5.963715,2,text-davinci-002,grammatical,Order of Adjectives,TS 3,grammatical
Ġugly,6.3507843,3,text-davinci-002,grammatical,Order of Adjectives,TS 3,grammatical
Ġwide,10.76629,4,text-davinci-002,grammatical,Order of Adjectives,TS 3,grammatical
ĠAmerican,10.304653,5,text-davinci-002,grammatical,Order of Adjectives,TS 3,grammatical
Ġwool,8.9897995,6,text-davinci-002,grammatical,Order of Adjectives,TS 3,grammatical
Ġsweater,1.8882504,7,text-davinci-002,grammatical,Order of Adjectives,TS 3,grammatical
I,4.62227,0,text-davinci-002,grammatical,Order of Adjectives,TS 4,grammatical
Ġpainted,10.151289,1,text-davinci-002,grammatical,Order of Adjectives,TS 4,grammatical
Ġa,2.181582,2,text-davinci-002,grammatical,Order of Adjectives,TS 4,grammatical
Ġfine,9.496872,3,text-davinci-002,grammatical,Order of Adjectives,TS 4,grammatical
Ġshort,8.21679,4,text-davinci-002,grammatical,Order of Adjectives,TS 4,grammatical
ĠSwedish,12.003817,5,text-davinci-002,grammatical,Order of Adjectives,TS 4,grammatical
Ġwooden,7.4261513,6,text-davinci-002,grammatical,Order of Adjectives,TS 4,grammatical
Ġtable,4.779299,7,text-davinci-002,grammatical,Order of Adjectives,TS 4,grammatical
I,4.62227,0,text-davinci-002,grammatical,Order of Adjectives,TS 5,grammatical
Ġsaw,5.975128,1,text-davinci-002,grammatical,Order of Adjectives,TS 5,grammatical
Ġa,1.5317084,2,text-davinci-002,grammatical,Order of Adjectives,TS 5,grammatical
Ġgraceful,12.852461,3,text-davinci-002,grammatical,Order of Adjectives,TS 5,grammatical
Ġtall,6.6428967,4,text-davinci-002,grammatical,Order of Adjectives,TS 5,grammatical
ĠVen,11.372934,5,text-davinci-002,grammatical,Order of Adjectives,TS 5,grammatical
et,0.019985715,6,text-davinci-002,grammatical,Order of Adjectives,TS 5,grammatical
ian,0.0023987207,7,text-davinci-002,grammatical,Order of Adjectives,TS 5,grammatical
Ġvit,10.920489,8,text-davinci-002,grammatical,Order of Adjectives,TS 5,grammatical
re,4.7132697,9,text-davinci-002,grammatical,Order of Adjectives,TS 5,grammatical
ous,0.05003608,10,text-davinci-002,grammatical,Order of Adjectives,TS 5,grammatical
Ġv,2.9151177,11,text-davinci-002,grammatical,Order of Adjectives,TS 5,grammatical
ase,0.04363297,12,text-davinci-002,grammatical,Order of Adjectives,TS 5,grammatical
I,4.62227,0,text-davinci-002,ungrammatical,Order of Adjectives,TS 6,ungrammatical
Ġwore,9.205548,1,text-davinci-002,ungrammatical,Order of Adjectives,TS 6,ungrammatical
Ġa,1.9806495,2,text-davinci-002,ungrammatical,Order of Adjectives,TS 6,ungrammatical
Ġsilk,6.4739184,3,text-davinci-002,ungrammatical,Order of Adjectives,TS 6,ungrammatical
ĠItalian,8.483009,4,text-davinci-002,ungrammatical,Order of Adjectives,TS 6,ungrammatical
Ġlong,7.522519,5,text-davinci-002,ungrammatical,Order of Adjectives,TS 6,ungrammatical
Ġbeautiful,10.656784,6,text-davinci-002,ungrammatical,Order of Adjectives,TS 6,ungrammatical
Ġdress,1.0379435,7,text-davinci-002,ungrammatical,Order of Adjectives,TS 6,ungrammatical
I,4.62227,0,text-davinci-002,ungrammatical,Order of Adjectives,TS 7,ungrammatical
Ġbought,5.8814325,1,text-davinci-002,ungrammatical,Order of Adjectives,TS 7,ungrammatical
Ġan,3.5204694,2,text-davinci-002,ungrammatical,Order of Adjectives,TS 7,ungrammatical
Ġelectric,5.7753596,3,text-davinci-002,ungrammatical,Order of Adjectives,TS 7,ungrammatical
ĠGerman,10.557946,4,text-davinci-002,ungrammatical,Order of Adjectives,TS 7,ungrammatical
Ġsmall,9.408663,5,text-davinci-002,ungrammatical,Order of Adjectives,TS 7,ungrammatical
Ġnice,11.452512,6,text-davinci-002,ungrammatical,Order of Adjectives,TS 7,ungrammatical
Ġbike,4.8823423,7,text-davinci-002,ungrammatical,Order of Adjectives,TS 7,ungrammatical
I,4.62227,0,text-davinci-002,ungrammatical,Order of Adjectives,TS 8,ungrammatical
Ġwashed,11.484437,1,text-davinci-002,ungrammatical,Order of Adjectives,TS 8,ungrammatical
Ġa,3.8300722,2,text-davinci-002,ungrammatical,Order of Adjectives,TS 8,ungrammatical
Ġwool,7.0371914,3,text-davinci-002,ungrammatical,Order of Adjectives,TS 8,ungrammatical
ĠAmerican,11.248677,4,text-davinci-002,ungrammatical,Order of Adjectives,TS 8,ungrammatical
Ġwide,12.508198,5,text-davinci-002,ungrammatical,Order of Adjectives,TS 8,ungrammatical
Ġugly,12.983919,6,text-davinci-002,ungrammatical,Order of Adjectives,TS 8,ungrammatical
Ġsweater,0.93854344,7,text-davinci-002,ungrammatical,Order of Adjectives,TS 8,ungrammatical
I,4.62227,0,text-davinci-002,ungrammatical,Order of Adjectives,TS 9,ungrammatical
Ġpainted,10.151289,1,text-davinci-002,ungrammatical,Order of Adjectives,TS 9,ungrammatical
Ġa,2.181582,2,text-davinci-002,ungrammatical,Order of Adjectives,TS 9,ungrammatical
Ġwooden,5.670639,3,text-davinci-002,ungrammatical,Order of Adjectives,TS 9,ungrammatical
ĠSwedish,10.716756,4,text-davinci-002,ungrammatical,Order of Adjectives,TS 9,ungrammatical
Ġshort,11.799046,5,text-davinci-002,ungrammatical,Order of Adjectives,TS 9,ungrammatical
Ġfine,13.617406,6,text-davinci-002,ungrammatical,Order of Adjectives,TS 9,ungrammatical
Ġtable,5.0989766,7,text-davinci-002,ungrammatical,Order of Adjectives,TS 9,ungrammatical
I,4.62227,0,text-davinci-002,ungrammatical,Order of Adjectives,TS 10,ungrammatical
Ġsaw,5.975128,1,text-davinci-002,ungrammatical,Order of Adjectives,TS 10,ungrammatical
Ġa,1.5317084,2,text-davinci-002,ungrammatical,Order of Adjectives,TS 10,ungrammatical
Ġvit,12.804176,3,text-davinci-002,ungrammatical,Order of Adjectives,TS 10,ungrammatical
re,2.246158,4,text-davinci-002,ungrammatical,Order of Adjectives,TS 10,ungrammatical
ous,0.20597404,5,text-davinci-002,ungrammatical,Order of Adjectives,TS 10,ungrammatical
ĠVen,12.17726,6,text-davinci-002,ungrammatical,Order of Adjectives,TS 10,ungrammatical
et,0.093076594,7,text-davinci-002,ungrammatical,Order of Adjectives,TS 10,ungrammatical
ian,0.003231187,8,text-davinci-002,ungrammatical,Order of Adjectives,TS 10,ungrammatical
Ġtall,9.227694,9,text-davinci-002,ungrammatical,Order of Adjectives,TS 10,ungrammatical
Ġgraceful,11.512085,10,text-davinci-002,ungrammatical,Order of Adjectives,TS 10,ungrammatical
Ġv,3.3298218,11,text-davinci-002,ungrammatical,Order of Adjectives,TS 10,ungrammatical
ase,0.048040334,12,text-davinci-002,ungrammatical,Order of Adjectives,TS 10,ungrammatical
Charl,12.427079,0,text-davinci-002,grammatical,Order of Adverbs,TS 1,grammatical
otte,0.38398877,1,text-davinci-002,grammatical,Order of Adverbs,TS 1,grammatical
Ġallegedly,13.425959,2,text-davinci-002,grammatical,Order of Adverbs,TS 1,grammatical
Ġonce,6.402589,3,text-davinci-002,grammatical,Order of Adverbs,TS 1,grammatical
Ġwas,5.7686625,4,text-davinci-002,grammatical,Order of Adverbs,TS 1,grammatical
Ġan,3.9763303,5,text-davinci-002,grammatical,Order of Adverbs,TS 1,grammatical
Ġac,6.3125706,6,text-davinci-002,grammatical,Order of Adverbs,TS 1,grammatical
robat,1.9380002,7,text-davinci-002,grammatical,Order of Adverbs,TS 1,grammatical
Charl,12.427079,0,text-davinci-002,ungrammatical,Order of Adverbs,TS 1,grammatical
otte,0.38398877,1,text-davinci-002,ungrammatical,Order of Adverbs,TS 1,grammatical
Ġonce,11.231658,2,text-davinci-002,ungrammatical,Order of Adverbs,TS 1,grammatical
Ġallegedly,8.772126,3,text-davinci-002,ungrammatical,Order of Adverbs,TS 1,grammatical
Ġwas,5.217901,4,text-davinci-002,ungrammatical,Order of Adverbs,TS 1,grammatical
Ġan,4.8441763,5,text-davinci-002,ungrammatical,Order of Adverbs,TS 1,grammatical
Ġac,6.9311786,6,text-davinci-002,ungrammatical,Order of Adverbs,TS 1,grammatical
robat,2.222357,7,text-davinci-002,ungrammatical,Order of Adverbs,TS 1,grammatical
Sean,12.816253,0,text-davinci-002,grammatical,Order of Adverbs,TS 2,grammatical
Ġprobably,10.618471,1,text-davinci-002,grammatical,Order of Adverbs,TS 2,grammatical
Ġalready,6.057421,2,text-davinci-002,grammatical,Order of Adverbs,TS 2,grammatical
Ġdid,3.8709264,3,text-davinci-002,grammatical,Order of Adverbs,TS 2,grammatical
Ġhis,3.235489,4,text-davinci-002,grammatical,Order of Adverbs,TS 2,grammatical
Ġhomework,4.0611563,5,text-davinci-002,grammatical,Order of Adverbs,TS 2,grammatical
Sean,12.816253,0,text-davinci-002,ungrammatical,Order of Adverbs,TS 2,grammatical
Ġalready,10.38719,1,text-davinci-002,ungrammatical,Order of Adverbs,TS 2,grammatical
Ġprobably,10.254357,2,text-davinci-002,ungrammatical,Order of Adverbs,TS 2,grammatical
Ġdid,4.5734825,3,text-davinci-002,ungrammatical,Order of Adverbs,TS 2,grammatical
Ġhis,3.642479,4,text-davinci-002,ungrammatical,Order of Adverbs,TS 2,grammatical
Ġhomework,3.4065228,5,text-davinci-002,ungrammatical,Order of Adverbs,TS 2,grammatical
Mel,9.725871,0,text-davinci-002,grammatical,Order of Adverbs,TS 3,grammatical
issa,2.4753437,1,text-davinci-002,grammatical,Order of Adverbs,TS 3,grammatical
Ġthen,10.765604,2,text-davinci-002,grammatical,Order of Adverbs,TS 3,grammatical
Ġalways,10.031353,3,text-davinci-002,grammatical,Order of Adverbs,TS 3,grammatical
Ġcleaned,9.975824,4,text-davinci-002,grammatical,Order of Adverbs,TS 3,grammatical
Ġthe,1.5789081,5,text-davinci-002,grammatical,Order of Adverbs,TS 3,grammatical
Ġdishes,5.7066593,6,text-davinci-002,grammatical,Order of Adverbs,TS 3,grammatical
