"participant","gender","age","language","speech_therapy","mental_conditions","sentence","test_item","phenomenon","condition","accuracy","repetition","stability"
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","These are the flowers that the gardener who was working on John's flowerbed planted","TS 4","Intrusive Resumption","grammatical",1,9,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","These are the flowers that the gardener who was working on John's flowerbed planted","TS 4","Intrusive Resumption","grammatical",1,10,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","These are the cakes that the pastry chefs who were participating in the competition baked","TS 5","Intrusive Resumption","grammatical",1,1,NA
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","These are the cakes that the pastry chefs who were participating in the competition baked","TS 5","Intrusive Resumption","grammatical",1,2,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","These are the cakes that the pastry chefs who were participating in the competition baked","TS 5","Intrusive Resumption","grammatical",1,3,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","These are the cakes that the pastry chefs who were participating in the competition baked","TS 5","Intrusive Resumption","grammatical",1,4,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","These are the cakes that the pastry chefs who were participating in the competition baked","TS 5","Intrusive Resumption","grammatical",1,5,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","These are the cakes that the pastry chefs who were participating in the competition baked","TS 5","Intrusive Resumption","grammatical",1,6,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","These are the cakes that the pastry chefs who were participating in the competition baked","TS 5","Intrusive Resumption","grammatical",1,7,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","These are the cakes that the pastry chefs who were participating in the competition baked","TS 5","Intrusive Resumption","grammatical",1,8,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","These are the cakes that the pastry chefs who were participating in the competition baked","TS 5","Intrusive Resumption","grammatical",1,9,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","These are the cakes that the pastry chefs who were participating in the competition baked","TS 5","Intrusive Resumption","grammatical",1,10,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the girl that the boy who was working with the gardener courted her","TS 6","Intrusive Resumption","ungrammatical",0,1,NA
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the girl that the boy who was working with the gardener courted her","TS 6","Intrusive Resumption","ungrammatical",1,2,1
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the girl that the boy who was working with the gardener courted her","TS 6","Intrusive Resumption","ungrammatical",1,3,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the girl that the boy who was working with the gardener courted her","TS 6","Intrusive Resumption","ungrammatical",1,4,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the girl that the boy who was working with the gardener courted her","TS 6","Intrusive Resumption","ungrammatical",1,5,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the girl that the boy who was working with the gardener courted her","TS 6","Intrusive Resumption","ungrammatical",1,6,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the girl that the boy who was working with the gardener courted her","TS 6","Intrusive Resumption","ungrammatical",1,7,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the girl that the boy who was working with the gardener courted her","TS 6","Intrusive Resumption","ungrammatical",1,8,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the girl that the boy who was working with the gardener courted her","TS 6","Intrusive Resumption","ungrammatical",1,9,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the girl that the boy who was working with the gardener courted her","TS 6","Intrusive Resumption","ungrammatical",1,10,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical",1,1,NA
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical",1,2,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical",1,3,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical",1,4,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical",1,5,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical",1,6,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical",1,7,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical",1,8,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical",1,9,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the actress that the judge who was working at Cannes admired her","TS 7","Intrusive Resumption","ungrammatical",1,10,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the mug that the artisans who were working with ceramics crafted it","TS 8","Intrusive Resumption","ungrammatical",1,1,NA
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the mug that the artisans who were working with ceramics crafted it","TS 8","Intrusive Resumption","ungrammatical",1,2,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the mug that the artisans who were working with ceramics crafted it","TS 8","Intrusive Resumption","ungrammatical",1,3,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the mug that the artisans who were working with ceramics crafted it","TS 8","Intrusive Resumption","ungrammatical",1,4,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the mug that the artisans who were working with ceramics crafted it","TS 8","Intrusive Resumption","ungrammatical",1,5,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the mug that the artisans who were working with ceramics crafted it","TS 8","Intrusive Resumption","ungrammatical",1,6,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the mug that the artisans who were working with ceramics crafted it","TS 8","Intrusive Resumption","ungrammatical",1,7,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the mug that the artisans who were working with ceramics crafted it","TS 8","Intrusive Resumption","ungrammatical",1,8,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the mug that the artisans who were working with ceramics crafted it","TS 8","Intrusive Resumption","ungrammatical",1,9,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the mug that the artisans who were working with ceramics crafted it","TS 8","Intrusive Resumption","ungrammatical",1,10,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the dictionary entry that the students who were doing the exam looked it up","TS 9","Intrusive Resumption","ungrammatical",1,1,NA
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the dictionary entry that the students who were doing the exam looked it up","TS 9","Intrusive Resumption","ungrammatical",1,2,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the dictionary entry that the students who were doing the exam looked it up","TS 9","Intrusive Resumption","ungrammatical",1,3,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the dictionary entry that the students who were doing the exam looked it up","TS 9","Intrusive Resumption","ungrammatical",1,4,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the dictionary entry that the students who were doing the exam looked it up","TS 9","Intrusive Resumption","ungrammatical",1,5,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the dictionary entry that the students who were doing the exam looked it up","TS 9","Intrusive Resumption","ungrammatical",1,6,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the dictionary entry that the students who were doing the exam looked it up","TS 9","Intrusive Resumption","ungrammatical",1,7,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the dictionary entry that the students who were doing the exam looked it up","TS 9","Intrusive Resumption","ungrammatical",1,8,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the dictionary entry that the students who were doing the exam looked it up","TS 9","Intrusive Resumption","ungrammatical",1,9,0
"Intrusive Resumption__LLM_409842.csv","female",24,"shona","no","no","This is the dictionary entry that the students who were doing the exam looked it up","TS 9","Intrusive Resumption","ungrammatical",1,10,0
"Intrusive Resumption__LLM_507399.csv","female",55,"english","no","no","The new door is red","CHECK1","attention check","grammatical",1,1,NA
"Intrusive Resumption__LLM_507399.csv","female",55,"english","no","no","The new door is red","CHECK1","attention check","grammatical",1,2,0
"Intrusive Resumption__LLM_507399.csv","female",55,"english","no","no","The new door is red","CHECK1","attention check","grammatical",1,3,0
